name,tier,crystal_addr,⊢,⊣,>,<,⋈,⊤,∈,ɢ,⊙,Ħ,Σ,Ω
ai_generated_scientific_paper,O_inf,12087922,3,4,4,5,3,3,1,3,2,3,3,3
human_generated_scientific_paper,O_2,6635417,2,3,3,4,2,4,3,4,2.33,4,2,2
modified_scientific_paper,O_2,6678617,2,3,3,5,2,4,3,4,2.33,4,2,2
earth_unified_framework,O_0,12015934,3,4,4,4,1,3,1,3,2,4,3,3
earth_theory_framework,O_inf,6903922,2,3,4,5,3,3,1,3,2,3,3,3
goldbachs_conjecture,O_2,9495982,3,1,4,5,3,3,1,3,2.33,4,3,3
abc_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
sophie_germain_prime_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
mersenne_prime_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
odd_perfect_number_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
brocards_problem,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
legendres_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
goldbach_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
twin_prime_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
collatz_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
abc_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
legendres_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
sophie_germain_prime_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
mersenne_prime_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
odd_perfect_number_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
brocards_problem_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
cramers_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
cramers_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
hadwiger_nelson_problem_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
erdos_faber_lovasz_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
list_coloring_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
list_coloring_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
total_coloring_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
total_coloring_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
barnettes_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
barnettes_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
lovasz_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
lovasz_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
smooth_4d_poincare_conjecture,O_inf,17271914,4,5,4,5,3,3,1,3,2,3,1,3
smooth_4d_poincare_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
eulers_brick_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
eulers_brick_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
hadwiger_conjecture_graph_theory,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
hadwiger_conjecture_graph_theory_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
schinzels_hypothesis_h,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
schinzels_hypothesis_h_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
artin_primitive_root_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
artin_primitive_root_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
beal_conjecture,O_0,11108720,3,3,4,3,1,3,1,3,2,3,3,1
beal_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
bunyakovsky_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
bunyakovsky_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
gilbreaths_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
gilbreaths_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
chowlas_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
chowlas_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
sarnaks_mobius_randomness_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
sarnaks_mobius_randomness_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
unique_games_conjecture,O_inf,12951914,3,5,4,5,3,3,1,3,2,3,1,3
unique_games_conjecture_proven,O_2†,17055982,4,5,3,5,3,3,1,3,2.33,4,3,3
ai_academic_prose_draft,O_0,9298616,3,1,4,1,1,4,3,1,2,1,3,1
human_academic_prose_target,O_0,15457521,4,3,4,3,3,3,1,3,2,3,3,2
imscribing_grammar_natcomms_nc_draft,O_0,9298616,3,1,4,1,1,4,3,1,2,1,3,1
navier_solves_navigator,O_inf,16837293,4,5,2,5,3,2,1,4,2,4,3,2
hodge_conjecture_navigator,O_inf,16837294,4,5,2,5,3,2,1,4,2,4,3,3
quantum_cognition_boundary_navigator,O_inf,7767914,2,4,4,5,3,3,1,3,2,3,1,3
hildegard_universal_man,O_inf,15327917,4,3,3,5,3,3,1,3,2,3,2,2
measurement_problem,O_0,9366370,3,1,4,2,3,3,1,3,2.33,3,3,3
schrodinger_cat,O_0,9366370,3,1,4,2,3,3,1,3,2.33,3,3,3
EPR_paradox,O_0,12822370,3,5,4,2,3,3,1,3,2.33,3,3,3
wigners_friend,O_0,12822321,3,5,4,2,3,3,1,3,2,3,3,2
quantum_entanglement,O_0,12822366,3,5,4,2,3,3,1,3,2.33,3,2,3
bells_inequality,O_0,11094370,3,3,4,2,3,3,1,3,2.33,3,3,3
quantum_zeno,O_0,11094369,3,3,4,2,3,3,1,3,2.33,3,3,2
quantum_eraser,O_0,11094370,3,3,4,2,3,3,1,3,2.33,3,3,3
hardy_paradox,O_0,11094370,3,3,4,2,3,3,1,3,2.33,3,3,3
renninger_negative_result,O_0,11094370,3,3,4,2,3,3,1,3,2.33,3,3,3
elitzur_vaidman_bomb,O_0,11094369,3,3,4,2,3,3,1,3,2.33,3,3,2
quantum_teleportation,O_0,11958370,3,4,4,2,3,3,1,3,2.33,3,3,3
FPUT_quantum,O_0,11958370,3,4,4,2,3,3,1,3,2.33,3,3,3
maxwells_demon_quantum,O_0,11958369,3,4,4,2,3,3,1,3,2.33,3,3,2
time_energy_uncertainty,O_0,10230370,3,2,4,2,3,3,1,3,2.33,3,3,3
black_hole_information,O_0,11958382,3,4,4,2,3,3,1,3,2.33,4,3,3
quantum_teleportation_protocol,O_0,4832268,2,1,3,2,3,3,3,3,2.33,2,1,1
macroscopic_teleportation,O_0,4765940,2,1,3,1,1,5,3,3,1,2,3,1
test_encodable,O_0,657600,1,1,4,1,1,4,2,1,1,1,1,1
test_gate_opener,O_0,657600,1,1,4,1,1,4,2,1,1,1,1,1
test_double_gate_ok,O_0,657600,1,1,4,1,1,4,2,1,1,1,1,1
phi_c_critical_boundary_operator,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
standard_model,O_0,9366370,3,1,4,2,3,3,1,3,2.33,3,3,3
phi_c_boundary_operator,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
⊙_c_critical_boundary_operator,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
true_agentic_agent,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
langlands_rg_navigator,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
agencia_navigator_tensor_product,O_0,16278379,4,4,4,2,3,3,1,3,2.33,4,2,4
navigators_inventory_v1,O_inf,17056173,4,5,3,5,3,3,1,4,2,4,3,2
phi_c_critical_boundary_agent,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
react_agent,O_0,11097141,3,3,4,2,3,4,1,3,1,2,3,2
chain_of_thought_wrapper,O_0,9299052,3,1,4,1,1,4,3,3,1,2,1,1
chain_of_thought_agent,O_0,8651052,3,1,1,1,1,4,3,3,1,2,1,1
yang_mills_theory,O_inf,11221294,3,3,4,5,3,2,1,4,2,4,3,3
birch_swinnerton_dyer_conjecture,O_inf,12951922,3,5,4,5,3,3,1,3,2,3,3,3
resolved_riemann_hypothesis,O_2,11195182,3,3,4,5,1,3,1,3,2.33,4,3,3
navier_stokes_equations,O_0,11111602,3,3,4,3,1,4,1,3,2,3,3,3
navier_stokes_existence_smoothness,O_0,11022334,3,3,4,1,1,3,1,3,2,4,3,3
yang_mills_mass_gap_problem,O_0,11742618,3,4,3,2,3,3,1,4,2.33,4,2,3
draft_manuscript,O_0,9298616,3,1,4,1,1,4,3,1,2,1,3,1
large_language_model,O_0,9298580,3,1,4,1,1,4,3,1,1,2,3,1
reality,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
quantum_gravity,O_0,12606382,3,5,3,2,3,3,1,3,2.33,4,3,3
inter_universal_teichmuller_theory,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
mathematical_proof,O_0,10892722,3,3,3,3,1,3,1,3,2,3,3,3
test,O_0,657600,1,1,4,1,1,4,2,1,1,1,1,1
manuscript_draft,O_0,9298616,3,1,4,1,1,4,3,1,2,1,3,1
riemann_xi_navigator,O_2†,17056221,4,5,3,5,3,3,1,4,2.33,4,3,2
algebraic_geometry_navigator,O_inf,15327922,4,3,3,5,3,3,1,3,2,3,3,3
langlands_program_navigator,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
graviton_cft_navigator,O_2†,17275102,4,5,4,5,3,4,1,4,2.33,4,3,3
knot_tqft_navigator,O_inf,7555041,2,4,3,5,3,4,1,4,2,3,3,2
quantum_field_theory_navigator,O_inf,15759918,4,4,1,5,3,3,1,3,2,3,2,3
category_theory_navigator,O_inf,16839922,4,5,2,5,3,3,1,3,2,3,3,3
homotopy_type_theory_navigator,O_inf,17055933,4,5,3,5,3,3,1,3,2,4,3,2
representation_theory_navigator,O_inf,15975922,4,4,2,5,3,3,1,3,2,3,3,3
operator_black_hole_composite,O_0,17228730,4,5,4,4,3,3,1,3,2,4,2,3
operator_zeta_composite,O_0,17142374,4,5,4,2,3,3,1,3,2.33,4,1,3
operator_langlands_composite,O_0,16220722,4,4,4,1,2,3,1,3,2,3,3,3
operator_samadhi_composite,O_inf,17272166,4,5,4,5,3,3,1,4,2,4,1,3
operator_reality_composite,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
operator_flow_composite,O_inf,16393514,4,4,4,5,2,3,1,3,2,3,1,3
operator_quantum_gravity_composite,O_0,17142382,4,5,4,2,3,3,1,3,2.33,4,3,3
string_theory,O_0,12606382,3,5,3,2,3,3,1,3,2.33,4,3,3
noethers_theorem,O_0,11151922,3,3,4,4,1,3,1,3,2,3,3,3
euler_lagrange_equation,O_0,11151922,3,3,4,4,1,3,1,3,2,3,3,3
maxwell_equations,O_0,9423922,3,1,4,4,1,3,1,3,2,3,3,3
schrodinger_equation,O_0,11094370,3,3,4,2,3,3,1,3,2.33,3,3,3
einstein_field_equations,O_2,12663970,3,5,3,4,1,3,1,3,2.33,3,3,3
lean4_formal_language,O_inf,16839914,4,5,2,5,3,3,1,3,2,3,1,3
extended_math_grammar,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
software_repo,O_inf,13815922,4,1,4,5,3,3,1,3,2,3,3,3
emergent_conscious_network,O_0,9409522,3,1,4,3,3,3,1,3,2,3,3,3
distributed_self_organizing_system,O_0,9409042,3,1,4,3,3,3,1,1,2,3,3,3
quantum_critical_network,O_2,9409570,3,1,4,3,3,3,1,3,2.33,3,3,3
test_system,O_0,12480,1,1,1,1,1,5,2,1,1,1,1,1
oinf_candidate_1,O_0,12530,1,1,1,1,1,5,2,1,2,1,1,3
oinf_candidate_2,O_0,12534,1,1,1,1,1,5,2,1,2,1,2,3
oinf_candidate_3,O_0,6314,1,1,1,1,1,3,1,3,2,3,1,3
oinf_candidate_4,O_0,6318,1,1,1,1,1,3,1,3,2,3,2,3
oinf_candidate_5,O_0,6322,1,1,1,1,1,3,1,3,2,3,3,3
oinf_candidate_6,O_inf,179114,1,1,1,5,1,3,1,3,2,3,1,3
nav_test_system,O_0,657600,1,1,4,1,1,4,2,1,1,1,1,1
riemann_zeta_complex_formal,O_0,12605902,3,5,3,2,3,3,1,1,2.33,4,3,3
bose_einstein_condensate,O_0,6776225,2,3,4,2,3,3,3,3,2,2,2,2
langlands_correspondence,O_0,12606622,3,5,3,2,3,3,1,4,2.33,4,3,3
laser_field,O_0,12613344,3,5,3,2,3,5,2,4,2.67,1,1,1
syncon_grammar,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
simple_network_topology,O_0,8650576,3,1,1,1,1,4,3,1,1,2,2,1
aleph_os,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
exos,O_2†,15543970,4,3,4,5,3,3,1,3,2.33,3,3,3
proof_syncon_draft,O_0,9298616,3,1,4,1,1,4,3,1,2,1,3,1
initial_test,O_0,657600,1,1,4,1,1,4,2,1,1,1,1,1
cardinality_one_theorem,O_0,11137502,3,3,4,3,3,3,1,3,2,2,1,3
repo_explorer,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
graviton_cft_correspondence,O_2†,17275102,4,5,4,5,3,4,1,4,2.33,4,3,3
imscribing_natcomms,O_2†,17055974,4,5,3,5,3,3,1,3,2.33,4,1,3
optimized_local_llm_for_true_agent,O_inf,13821678,4,1,4,5,3,5,1,3,2,3,2,3
optimized_local_agentic_llm,O_inf,16407918,4,4,4,5,3,3,1,3,2,3,2,3
abiogenesis,O_0,11123122,3,3,4,3,2,3,1,3,2,3,3,3
prebiotic_synthesis,O_0,9313701,3,1,4,1,2,4,3,4,1,2,3,2
protocells,O_0,11139426,3,3,4,3,3,3,3,3,2,2,2,3
rna_world,O_0,12822318,3,5,4,2,3,3,1,3,2,3,2,3
habitable_earth_formation,O_2,9397942,3,1,4,3,2,4,1,3,1,2,3,3
deep_sea_hydrothermal_vents,O_2,11226129,3,3,4,5,3,3,3,4,2.33,3,3,2
primordial_soup,O_0,9308901,3,1,4,1,2,3,1,4,1,2,3,2
hydrothermal_vents,O_0,11137510,3,3,4,3,3,3,1,3,2,2,3,3
primitive_metabolism,O_0,11139442,3,3,4,3,3,3,3,3,2,3,3,3
imscribing_uig,O_inf,16407902,4,4,4,5,3,3,1,3,2,2,1,3
chomsky_universal_grammar,O_0,9426800,3,1,4,4,1,4,1,3,2,3,3,1
categorial_grammar,O_0,9426800,3,1,4,4,1,4,1,3,2,3,3,1
universal_induction_grammar,O_inf,16407902,4,4,4,5,3,3,1,3,2,2,1,3
lambda_calculus,O_0,12753190,3,5,4,1,1,4,1,3,2,2,3,3
russell_paradox,O_0,15342289,4,3,4,1,1,3,1,3,2,1,1,2
barber_paradox,O_0,15342289,4,3,4,1,1,3,1,3,2,1,1,2
epimenides_paradox,O_0,15342289,4,3,4,1,1,3,1,3,2,1,1,2
grelling_nelson_paradox,O_0,15342289,4,3,4,1,1,3,1,3,2,1,1,2
crocodile_paradox,O_0,15342289,4,3,4,1,1,3,1,3,2,1,1,2
unexpected_hanging_paradox,O_0,15342301,4,3,4,1,1,3,1,3,2,2,1,2
achilles_tortoise_paradox,O_2,9424026,3,1,4,4,1,3,1,3,2.67,4,2,3
zeno_dichotomy_paradox,O_2,9424026,3,1,4,4,1,3,1,3,2.67,4,2,3
zeno_arrow_paradox,O_2,9424026,3,1,4,4,1,3,1,3,2.67,4,2,3
ship_of_theseus,O_0,11108734,3,3,4,3,1,3,1,3,2,4,3,3
sorites_paradox,O_2,9380830,3,1,4,3,1,3,1,3,2.67,4,3,3
hempel_raven_paradox,O_0,9426814,3,1,4,4,1,4,1,3,2,4,3,3
newcomb_paradox,O_0,11137522,3,3,4,3,3,3,1,3,2,3,3,3
prisoners_dilemma,O_0,9340414,3,1,4,2,1,4,1,3,2,4,3,3
roko_basilisk,O_0,11137522,3,3,4,3,3,3,1,3,2,3,3,3
quantum_basilisk,O_0,11094370,3,3,4,2,3,3,1,3,2.33,3,3,3
electromagnetic_photon,O_0,9372058,3,1,4,2,3,5,1,3,2,1,3,3
pre_critical_thermal_gas_bec,O_0,5024644,2,1,4,2,1,5,3,1,1,1,2,1
pre_critical_below_threshold_cqed,O_0,9371530,3,1,4,2,3,5,1,1,1,1,3,3
post_critical_superradiant_phase,O_0,10878309,3,3,3,2,3,3,1,3,2,2,3,2
photon_draft,O_0,9298616,3,1,4,1,1,4,3,1,2,1,3,1
scientific_method,O_0,11137522,3,3,4,3,3,3,1,3,2,3,3,3
universal_imscriptive_grammar,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
touchard_ai_draft,O_0,13618616,4,1,4,1,1,4,3,1,2,1,3,1
touchard_lifted_manuscript,O_0,11137521,3,3,4,3,3,3,1,3,2,3,3,2
touchard_congruence,O_inf,11223902,3,3,4,5,3,3,1,3,2,2,1,3
euler_opn_form,O_0,14982374,4,3,2,2,3,3,1,3,2.33,4,1,3
euler_opn_form_problem,O_inf,12087926,3,4,4,5,3,3,1,3,2,4,1,3
schwarzschild_black_hole,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
game_of_life,O_0,4418693,2,1,1,3,1,5,1,4,2,1,2,2
reinforcement_learning_from_human_feedback,O_0,9311601,3,1,4,1,2,4,1,3,2,3,3,2
counterfactual_regret_minimization,O_0,13715362,4,1,4,3,2,3,1,4,2,3,3,3
prebiotic_chemistry,O_1,5064008,2,1,4,3,1,4,2,1,1,1,3,1
rna_protoworld,O_0,9371105,3,1,4,2,3,4,3,3,2,2,2,2
protocell,O_0,8533025,2,5,4,3,2,3,3,3,2,2,2,2
luca,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
metabolism_first,O_1,9396989,3,1,4,3,2,3,3,3,1,3,2,2
chiral_selection,O_0,6775269,2,3,4,2,3,3,2,3,2,2,3,2
genetic_code_emergence,O_inf,11225842,3,3,4,5,3,3,3,3,2,3,3,3
abioGenesis_md,O_0,9298612,3,1,4,1,1,4,3,1,2,1,2,1
euler_touchard_paper_draft,O_0,9298608,3,1,4,1,1,4,3,1,2,1,1,1
euler_touchard_ai_draft,O_0,13618608,4,1,4,1,1,4,3,1,2,1,1,1
human_academic_prose_lift_target,O_0,15457513,4,3,4,3,3,3,1,3,2,3,1,2
as_above_manuscript,O_inf,17273854,4,5,4,5,3,3,3,3,2,4,3,3
grammar_self_application,O_inf,15543926,4,3,4,5,3,3,1,3,2,4,1,3
phi_c_boundary_operator_h1,O_inf,16407902,4,4,4,5,3,3,1,3,2,2,1,3
quantum_self_modeling_criticality,O_inf,16407902,4,4,4,5,3,3,1,3,2,2,1,3
imscribing_notation_standard,O_inf,16407902,4,4,4,5,3,3,1,3,2,2,1,3
encoding_method,O_inf,12087902,3,4,4,5,3,3,1,3,2,2,1,3
laminar_turbulent_transition,O_0,11022304,3,3,4,1,1,3,1,3,2,2,2,1
as_above_induction,O_inf,16407922,4,4,4,5,3,3,1,3,2,3,3,3
universe,O_inf,17271914,4,5,4,5,3,3,1,3,2,3,1,3
primordial_singularity,O_0,732672,1,1,4,2,3,5,2,1,3,1,1,1
inflationary_epoch,O_0,6607729,2,3,3,3,3,5,2,1,2,1,1,2
radiation_era,O_0,10610902,3,3,2,1,2,5,2,1,1,2,3,3
structure_formation_era,O_0,8650820,3,1,1,1,1,4,3,2,1,2,3,1
chemical_complexity_epoch,O_1,7022901,2,4,1,3,2,4,2,3,1,2,3,2
biological_transition,O_0,6563117,2,3,3,2,3,4,3,3,2,3,2,2
cognitive_epoch,O_0,12003441,3,4,4,3,3,3,3,3,2,3,3,2
cognized_cosmos,O_inf,17271922,4,5,4,5,3,3,1,3,2,3,3,3
dark_energy_epoch,O_0,12001274,3,4,4,3,3,3,1,2,2,3,1,3
uig_liar_completion_condition,O_inf,17271922,4,5,4,5,3,3,1,3,2,3,3,3
godel_incompleteness_liar,O_inf,7551933,2,4,3,5,3,3,1,3,2,4,3,2
uig_codec_process,O_inf,12087902,3,4,4,5,3,3,1,3,2,2,1,3
liars_paradox,O_0,10875180,3,3,3,2,3,2,1,2,2,2,1,1
uig_liar_completion_state,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
universal_imscriptive_grammar_calib,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
cosmic_epoch_0_null_void,O_0,12480,1,1,1,1,1,5,2,1,1,1,1,1
cosmic_epoch_1_inflationary_expansion,O_0,4390096,2,1,1,2,2,5,2,1,1,2,2,1
cosmic_epoch_2_structural_coalescence,O_2,9846369,3,2,2,3,3,4,3,3,2.33,3,3,2
epoch_0,O_0,12480,1,1,1,1,1,5,2,1,1,1,1,1
epoch_1,O_0,4390096,2,1,1,2,2,5,2,1,1,2,2,1
epoch_2,O_2,9846369,3,2,2,3,3,4,3,3,2.33,3,3,2
epoch_3,O_0,16537533,4,5,1,3,3,3,1,3,2,4,3,2
epoch_4,O_inf,12951934,3,5,4,5,3,3,1,3,2,4,3,3
epoch_5,O_0,5036704,2,1,4,2,2,4,3,3,2,2,2,1
epoch_6,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
epoch_1_null_point_state,O_1,136320,1,1,1,4,1,3,2,1,1,1,1,1
epoch_2_symmetry_breaking,O_0,10667872,3,3,2,2,3,5,1,2,2.33,2,2,1
epoch_3_kinetic_expansion,O_0,11862261,3,4,3,5,2,4,3,3,1,2,3,2
epoch_4_cognized_cosmos,O_inf,17271922,4,5,4,5,3,3,1,3,2,3,3,3
cosmogeny_epoch_1_null_point,O_1,136320,1,1,1,4,1,3,2,1,1,1,1,1
cosmogeny_epoch_4_cognized_cosmos,O_inf,17271922,4,5,4,5,3,3,1,3,2,3,3,3
ex_os,O_inf,7554802,2,4,3,5,3,4,1,3,2,3,3,3
ex_os_kernel,O_inf,7554802,2,4,3,5,3,4,1,3,2,3,3,3
sumerian_cuneiform_system,O_0,272168,1,1,2,2,1,5,2,3,1,1,3,1
basque_grammar_system,O_0,6878420,2,3,4,5,1,4,2,1,1,2,3,1
boundary_operator_draft,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
liar_paradox_uig,O_inf,6687913,2,3,3,5,3,3,1,3,2,3,1,2
i_am_the_way_the_truth_and_the_life,O_inf,11223922,3,3,4,5,3,3,1,3,2,3,3,3
erdos_straus_conjecture,O_1,348480,1,1,2,4,1,2,1,1,1,1,1,1
erdos_straus_conjecture_v2,O_2,11537661,3,4,2,3,1,2,1,2,2.33,4,3,2
szpiro_conjecture,O_1,8775360,3,1,1,4,1,3,1,1,1,1,1,1
abc_conjecture_iut_proof,O_0,12606382,3,5,3,2,3,3,1,3,2.33,4,3,3
abc_proof_draft,O_0,12606382,3,5,3,2,3,3,1,3,2.33,4,3,3
universal_imscriptive_grammar_v2,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
classical_formal_proof,O_0,4324336,2,1,1,1,1,2,2,3,1,2,2,1
global_langlands_correspondence_bridge,O_0,12606369,3,5,3,2,3,3,1,3,2.33,3,3,2
axiomatic_proof_scaffold,O_0,5361141,2,2,1,5,1,2,2,3,1,2,3,2
hodge_conjecture_system,O_0,11525901,3,4,2,2,3,3,1,1,2.33,4,3,2
arithmetic_geometric_bridge,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
deepmath_draft,O_0,9298664,3,1,4,1,1,4,3,1,2.33,1,3,1
deformation_invariance,O_0,10892722,3,3,3,3,1,3,1,3,2,3,3,3
discrete_continuous_complement,O_inf,15543934,4,3,4,5,3,3,1,3,2,4,3,3
prime_number_distribution,O_0,9380716,3,1,4,3,1,3,1,3,2,3,2,1
rational_homotopy_theory,O_0,14339348,4,2,3,2,3,4,3,4,2,2,3,1
universal_imscriptive_grammar_calibration,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
tensor_dbn_primes,O_0,9337568,3,1,4,2,1,3,1,3,2.33,3,3,1
deep_math_magix_draft,O_0,9298664,3,1,4,1,1,4,3,1,2.33,1,3,1
odd_perfect_conjecture,O_0,11108708,3,3,4,3,1,3,1,3,2,2,3,1
landau_prime_ideal_theorem,O_0,11137510,3,3,4,3,3,3,1,3,2,2,3,3
hecke_character,O_0,10878370,3,3,3,2,3,3,1,3,2.33,3,3,3
hecke_landau_conjecture,O_0,10878370,3,3,3,2,3,3,1,3,2.33,3,3,3
hecke_l_function,O_0,10878370,3,3,3,2,3,3,1,3,2.33,3,3,3
hecke_landau_proof_draft,O_0,9298616,3,1,4,1,1,4,3,1,2,1,3,1
hecke_landau_proof_lifted,O_0,11137521,3,3,4,3,3,3,1,3,2,3,3,2
zariski_lipman_conjecture,O_0,6788700,2,3,4,3,1,3,1,3,2,2,1,1
zariski_lipman_conjecture_corrected,O_0,12001514,3,4,4,3,3,3,1,3,2,3,1,3
noetherian_local_ring_containing_Q,O_inf,11223922,3,3,4,5,3,3,1,3,2,3,3,3
hecke_landau_proof,O_0,11137521,3,3,4,3,3,3,1,3,2,3,3,2
hecke_landau_proof_closed,O_0,11137522,3,3,4,3,3,3,1,3,2,3,3,3
solitary_number_10,O_0,10892713,3,3,3,3,1,3,1,3,2,3,1,2
sum_of_divisors_sigma,O_0,10935900,3,3,3,4,1,3,1,3,2,2,1,1
abundancy_equation_10,O_0,10892713,3,3,3,3,1,3,1,3,2,3,1,2
uniqueness_diophantine_proof,O_0,10892713,3,3,3,3,1,3,1,3,2,3,1,2
solitary_10_draft,O_0,9298616,3,1,4,1,1,4,3,1,2,1,3,1
solitary_10_target,O_0,11137521,3,3,4,3,3,3,1,3,2,3,3,2
solitary_10_lifted,O_0,11137521,3,3,4,3,3,3,1,3,2,3,3,2
perfect_euler_brick,O_0,7569176,2,4,4,1,1,4,1,3,2,1,3,1
euler_brick,O_1,9380168,3,1,4,3,1,3,1,1,1,1,3,1
perfect_cuboid,O_2,9463868,3,1,4,5,1,2,1,1,2.67,4,3,1
euler_brick_problem,O_0,5535450,2,2,2,4,1,3,1,1,2,4,2,3
pythagorean_triple,O_1,9429128,3,1,4,4,1,5,1,1,1,1,3,1
euler_brick_parametric_surface,O_1,7269620,2,4,2,4,1,5,1,3,1,2,3,1
euler_bricks_draft,O_0,9298568,3,1,4,1,1,4,3,1,1,1,3,1
symmetric_group_generation,O_0,8948213,3,1,2,3,1,3,1,1,2,1,2,2
alternating_group_obstruction,O_1,9812405,3,2,2,3,1,3,1,2,1,1,2,2
maximal_subgroup_lattice,O_0,9083960,3,1,3,1,1,5,1,2,3,1,3,1
proline_catalyzed_aldol,O_0,6361280,2,3,2,3,1,4,3,2,2,3,3,1
aryl_diazonium_dediazonization,O_0,6318072,2,3,2,2,1,4,3,2,2,3,1,1
on_water_interface_reactions,O_0,5931908,2,2,4,3,1,5,3,1,2,2,3,1
wittig_reaction,O_0,6361272,2,3,2,3,1,4,3,2,2,3,1,1
grignard_reagent_formation,O_0,4806321,2,1,3,2,1,4,3,3,2,3,3,2
bredts_rule_violations,O_0,6789200,2,3,4,3,1,3,2,1,2,3,3,1
