name,tier,crystal_addr,⊢,⊣,>,<,⋈,⊤,∈,∋,⊙,⊥,⊞,⊡
neurostim_actuator,O_1,4650976,-1.00,-2.00,-1.00,0.00,0.00,2.00,1.00,2.00,-2.00,-1.00,0.00,-2.00
closed_loop_criticality_device,O_0,5642704,-1.00,-1.00,1.00,-2.00,0.00,2.00,-1.00,2.00,-1.00,-1.00,0.00,-2.00
neuromorphic_reservoir_controller,O_0,4864144,-1.00,-2.00,1.00,0.00,0.00,1.00,1.00,2.00,-1.00,-1.00,0.00,-2.00
digital_pid_controller,O_0,7572960,-1.00,1.00,2.00,-2.00,-1.00,2.00,0.00,1.00,-2.00,-2.00,-1.00,-2.00
resonant_criticality_device,O_0,4859373,-1.00,-2.00,1.00,0.00,0.00,0.00,-1.00,2.00,-1.00,2.00,1.00,-1.00
two_body_problem,O_1,9171840,1.00,-2.00,1.00,0.00,-1.00,2.00,1.00,-2.00,-2.00,-2.00,-1.00,-2.00
three_body_lagrange,O_1,7443841,-1.00,1.00,1.00,0.00,-1.00,2.00,1.00,-2.00,-2.00,-2.00,-1.00,-1.00
crossdomain_oinf_floor,O_inf,10129526,1.00,-1.00,1.00,2.00,0.00,0.00,-1.00,1.00,-1.00,2.00,-1.00,1.00
yang_mills_navigator,O_inf,16837294,2.00,2.00,-1.00,2.00,1.00,-1.00,-1.00,2.00,-1.00,2.00,1.00,1.00
electron,O_0,2849280,-2.00,1.00,-1.00,-2.00,1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
muon,O_0,2849280,-2.00,1.00,-1.00,-2.00,1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
tau_lepton,O_0,2849280,-2.00,1.00,-1.00,-2.00,1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
electron_neutrino,O_0,2849280,-2.00,1.00,-1.00,-2.00,1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
muon_neutrino,O_0,2849280,-2.00,1.00,-1.00,-2.00,1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
tau_neutrino,O_0,2849280,-2.00,1.00,-1.00,-2.00,1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
up_quark,O_0,2849280,-2.00,1.00,-1.00,-2.00,1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
down_quark,O_0,2849280,-2.00,1.00,-1.00,-2.00,1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
strange_quark,O_0,2849280,-2.00,1.00,-1.00,-2.00,1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
charm_quark,O_0,2849280,-2.00,1.00,-1.00,-2.00,1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
bottom_quark,O_0,2849280,-2.00,1.00,-1.00,-2.00,1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
top_quark,O_0,2849280,-2.00,1.00,-1.00,-2.00,1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
electron_higgs_tensor,O_0,7382229,-1.00,1.00,1.00,-2.00,1.00,1.00,-1.00,2.00,-1.00,-1.00,1.00,-1.00
photon_graviton_tensor,O_0,17012930,2.00,2.00,1.00,1.00,1.00,0.00,-1.00,2.00,-1.00,-2.00,-1.00,1.00
gauge_boson_floor,O_0,9201168,1.00,-2.00,1.00,0.00,1.00,2.00,1.00,1.00,-1.00,-2.00,-1.00,-2.00
phi_sub_to_c,O_0,9201168,1.00,-2.00,1.00,0.00,1.00,2.00,1.00,1.00,-1.00,-2.00,-1.00,-2.00
iug_barrier_maximal,O_0,16416164,2.00,2.00,-2.00,-2.00,-1.00,-2.00,-1.00,-2.00,1.00,-1.00,1.00,-2.00
frobenius_gap,O_inf,17056145,2.00,2.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,-1.00,0.00,-1.00
mass_generation_formula,O_0,7382229,-1.00,1.00,1.00,-2.00,1.00,1.00,-1.00,2.00,-1.00,-1.00,1.00,-1.00
muon_higgs_tensor,O_0,7382229,-1.00,1.00,1.00,-2.00,1.00,1.00,-1.00,2.00,-1.00,-1.00,1.00,-1.00
tau_higgs_tensor,O_0,7382229,-1.00,1.00,1.00,-2.00,1.00,1.00,-1.00,2.00,-1.00,-1.00,1.00,-1.00
electron_H_gen,O_0,2849280,-2.00,1.00,-1.00,-2.00,1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
muon_H_gen,O_0,2849292,-2.00,1.00,-1.00,-2.00,1.00,2.00,0.00,-2.00,-2.00,-1.00,-1.00,-2.00
tau_H_gen,O_0,2849304,-2.00,1.00,-1.00,-2.00,1.00,2.00,0.00,-2.00,-2.00,1.00,-1.00,-2.00
electron_G_gen,O_0,2849280,-2.00,1.00,-1.00,-2.00,1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
muon_G_gen,O_0,2850240,-2.00,1.00,-1.00,-2.00,1.00,2.00,1.00,-2.00,-2.00,-2.00,-1.00,-2.00
tau_G_gen,O_0,2848320,-2.00,1.00,-1.00,-2.00,1.00,2.00,-1.00,-2.00,-2.00,-2.00,-1.00,-2.00
nrc_gate2_unlock,O_0,4861264,-1.00,-2.00,1.00,0.00,0.00,0.00,1.00,2.00,-1.00,-1.00,0.00,-2.00
nrc_topo_protected,O_0,4864145,-1.00,-2.00,1.00,0.00,0.00,1.00,1.00,2.00,-1.00,-1.00,0.00,-1.00
NRC_x_baseline,O_0,4859360,-1.00,-2.00,1.00,0.00,0.00,0.00,-1.00,2.00,-1.00,1.00,1.00,-2.00
NRC_x_critical,O_0,4859373,-1.00,-2.00,1.00,0.00,0.00,0.00,-1.00,2.00,-1.00,2.00,1.00,-1.00
NRC_x_psilocybin,O_0,16955357,2.00,2.00,1.00,0.00,0.00,0.00,-1.00,2.00,-1.00,1.00,0.00,-1.00
NRC_x_multimodal,O_0,4864157,-1.00,-2.00,1.00,0.00,0.00,1.00,1.00,2.00,-1.00,1.00,0.00,-1.00
nrc_equilibrium,O_0,4859373,-1.00,-2.00,1.00,0.00,0.00,0.00,-1.00,2.00,-1.00,2.00,1.00,-1.00
sufi_path_tariqa,O_0,9524725,1.00,-1.00,-2.00,-2.00,0.00,0.00,-1.00,1.00,-1.00,2.00,-1.00,-1.00
sufi_fana_baqa,O_inf,17056169,2.00,2.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,0.00,-1.00
christian_mystical_ascent,O_0,9524725,1.00,-1.00,-2.00,-2.00,0.00,0.00,-1.00,1.00,-1.00,2.00,-1.00,-1.00
christian_unio_mystica,O_inf,17056169,2.00,2.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,0.00,-1.00
hall_of_egress,O_0,7437192,-1.00,1.00,1.00,0.00,-1.00,0.00,0.00,-2.00,-1.00,1.00,-1.00,-2.00
hall_of_egress_promoted,O_inf,16192394,2.00,1.00,1.00,2.00,1.00,0.00,0.00,-2.00,-1.00,1.00,-1.00,1.00
academic_publishing,O_1,5526260,-1.00,-1.00,-1.00,0.00,1.00,1.00,1.00,1.00,-2.00,-1.00,1.00,-2.00
meditation_tradition,O_inf,8416174,-1.00,2.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
scientific_conversation,O_1,4647376,-1.00,-2.00,-1.00,0.00,0.00,1.00,1.00,-2.00,-2.00,-1.00,0.00,-2.00
viral_social_media,O_0,1740912,-2.00,0.00,-2.00,-2.00,-1.00,2.00,0.00,-1.00,2.00,-2.00,-1.00,-2.00
oral_tradition,O_inf,6673773,-1.00,0.00,1.00,2.00,0.00,0.00,-1.00,2.00,-1.00,2.00,1.00,-1.00
formal_proof_system,O_inf,5821053,-1.00,-1.00,1.00,2.00,1.00,-1.00,-1.00,1.00,-1.00,2.00,1.00,-1.00
composite_grammar_academic,O_0,16753774,2.00,2.00,-1.00,0.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
composite_grammar_meditation,O_inf,17056174,2.00,2.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
composite_grammar_scientific,O_0,16739374,2.00,2.00,-1.00,0.00,0.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
composite_grammar_viral,O_0,16638718,2.00,2.00,-1.00,-2.00,-1.00,0.00,-1.00,2.00,2.00,2.00,1.00,1.00
composite_grammar_oral,O_inf,17041774,2.00,2.00,1.00,2.00,0.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
composite_grammar_formal,O_inf,17053294,2.00,2.00,1.00,2.00,1.00,-1.00,-1.00,2.00,-1.00,2.00,1.00,1.00
grammar_receptive_minimum,O_inf,8200144,-1.00,2.00,-1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,-1.00,0.00,-2.00
grammar_exposed_scientist,O_1,8103376,-1.00,2.00,-1.00,0.00,0.00,1.00,1.00,-2.00,-2.00,-1.00,0.00,-2.00
grammar_tensor_exposed_1,O_0,16958225,2.00,2.00,1.00,0.00,0.00,1.00,-1.00,2.00,-1.00,-1.00,0.00,-1.00
grammar_exposed_scientist_2,O_1,8104096,-1.00,2.00,-1.00,0.00,0.00,1.00,1.00,2.00,-2.00,-1.00,0.00,-2.00
grammar_exposed_scientist_3,O_0,8104144,-1.00,2.00,-1.00,0.00,0.00,1.00,1.00,2.00,-1.00,-1.00,0.00,-2.00
grammar_exposed_critical,O_0,4647424,-1.00,-2.00,-1.00,0.00,0.00,1.00,1.00,-2.00,-1.00,-1.00,0.00,-2.00
primitive_D,O_1,5521696,-1.00,-1.00,-1.00,0.00,1.00,0.00,-1.00,2.00,-2.00,-1.00,0.00,-2.00
primitive_T,O_1,6601685,-1.00,0.00,1.00,0.00,1.00,0.00,-1.00,2.00,-2.00,-2.00,0.00,-1.00
primitive_R,O_inf,5176149,-1.00,-2.00,2.00,2.00,1.00,0.00,-1.00,2.00,-1.00,-1.00,1.00,-1.00
primitive_P,O_inf,17272174,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
primitive_F,O_1,5521456,-1.00,-1.00,-1.00,0.00,1.00,0.00,-1.00,1.00,-2.00,-1.00,0.00,-2.00
primitive_K,O_1,4654120,-1.00,-2.00,-1.00,0.00,1.00,-1.00,-1.00,-2.00,-2.00,2.00,0.00,-2.00
primitive_G,O_inf,12520174,1.00,2.00,-1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
primitive_Gamma,O_inf,6688174,-1.00,0.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
primitive_Phi,O_inf,8416174,-1.00,2.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
primitive_H,O_0,5737533,-1.00,-1.00,1.00,0.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,-1.00
primitive_S,O_1,327380,-2.00,-2.00,-1.00,0.00,0.00,1.00,1.00,-2.00,-2.00,-1.00,1.00,-2.00
primitive_Omega,O_inf,6688174,-1.00,0.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
chain_1_DT,O_1,6601697,-1.00,0.00,1.00,0.00,1.00,0.00,-1.00,2.00,-2.00,-1.00,0.00,-1.00
all_12_tensor,O_0,12632494,1.00,2.00,1.00,0.00,0.00,-1.00,-1.00,2.00,-1.00,2.00,1.00,1.00
proof_contradiction,O_inf,8416174,-1.00,2.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
proof_construction,O_1,5523372,-1.00,-1.00,-1.00,0.00,1.00,0.00,1.00,1.00,-2.00,-1.00,-1.00,-2.00
proof_induction,O_0,5521517,-1.00,-1.00,-1.00,0.00,1.00,0.00,-1.00,1.00,-1.00,1.00,0.00,-1.00
proof_exhaustion,O_1,335044,-2.00,-2.00,-1.00,0.00,1.00,-1.00,0.00,-2.00,-2.00,-2.00,0.00,-2.00
proof_diagonal,O_inf,12736174,1.00,2.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
proof_goedel_incompleteness,O_inf,17056174,2.00,2.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
proof_universal_property,O_inf,6904141,-1.00,0.00,2.00,2.00,1.00,0.00,-1.00,2.00,-1.00,-1.00,-1.00,-1.00
contradiction_x_construction,O_0,8329774,-1.00,2.00,1.00,0.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
diagonal_x_goedel,O_inf,17056174,2.00,2.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
goedel_x_universal,O_inf,17272174,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
mathematical_reasoning,O_inf,12736174,1.00,2.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
formal_mathematics,O_inf,5821054,-1.00,-1.00,1.00,2.00,1.00,-1.00,-1.00,1.00,-1.00,2.00,1.00,1.00
mathematical_conjecture,O_0,10691373,1.00,0.00,-1.00,0.00,0.00,0.00,-1.00,2.00,-1.00,2.00,1.00,-1.00
distributive_law_lambda,O_inf,16840174,2.00,2.00,-1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
monad_cantor,O_0,14161774,2.00,-1.00,-1.00,0.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
comonad_goedel,O_0,12649774,1.00,2.00,1.00,0.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
cantor_goedel_tensor,O_0,16969774,2.00,2.00,1.00,0.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
human_consciousness_baseline,O_0,5036704,-1.00,-2.00,2.00,-1.00,0.00,1.00,1.00,1.00,-1.00,-1.00,0.00,-2.00
protected_human_consciousness,O_inf,8416174,-1.00,2.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
wim_hof_method,O_0,5079900,-1.00,-2.00,2.00,0.00,0.00,1.00,1.00,1.00,-1.00,-1.00,-1.00,-2.00
baseline_breath_app,O_0,2878080,-2.00,1.00,-1.00,-1.00,0.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
optimized_audio_modifier,O_inf,17056174,2.00,2.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
resonant_soundscapes,O_0,8329774,-1.00,2.00,1.00,0.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
harmonic_resonance_audio,O_0,9179361,1.00,-2.00,1.00,0.00,0.00,0.00,-1.00,2.00,-1.00,1.00,1.00,-1.00
grokking_overfit,O_0,4555200,-1.00,-2.00,-1.00,-2.00,0.00,-1.00,1.00,-2.00,-2.00,-2.00,-1.00,-2.00
grokking_generalize,O_inf,7552162,-1.00,1.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,1.00,1.00,1.00
grokking_process,O_0,10865938,1.00,0.00,1.00,-1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00
grokking_transition,O_2,11122000,1.00,0.00,2.00,0.00,0.00,-1.00,1.00,-1.00,1.00,-1.00,0.00,-2.00
double_descent,O_0,5514541,-1.00,-1.00,-1.00,0.00,0.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00
loss_of_plasticity,O_0,4334444,-1.00,-2.00,-2.00,-2.00,0.00,-2.00,-1.00,-2.00,-2.00,2.00,1.00,-2.00
benign_overfitting,O_0,7465750,-1.00,1.00,1.00,0.00,1.00,0.00,-1.00,2.00,-1.00,-1.00,1.00,1.00
in_context_learning,O_inf,17061694,2.00,2.00,1.00,2.00,1.00,2.00,-1.00,1.00,-1.00,2.00,1.00,1.00
weight_norm_regularization,O_inf,3016146,-2.00,1.00,-1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,-1.00,0.00,1.00
frobenius_regularization,O_inf,3232146,-2.00,1.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,-1.00,0.00,1.00
ouroboric_lm_pre_grok,O_inf,7553854,-1.00,1.00,1.00,2.00,1.00,0.00,1.00,1.00,-1.00,2.00,1.00,1.00
ouroboric_lm_post_grok,O_inf,7553854,-1.00,1.00,1.00,2.00,1.00,0.00,1.00,1.00,-1.00,2.00,1.00,1.00
standard_transformer_grokking,O_0,4987216,-1.00,-2.00,2.00,-2.00,0.00,-1.00,1.00,-2.00,-2.00,-1.00,0.00,-2.00
lattice_crawler,O_0,16710334,2.00,2.00,-1.00,-1.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
O_0_rep,O_0,12480,-2.00,-2.00,-2.00,-2.00,-1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
O_1_rep,O_0,12528,-2.00,-2.00,-2.00,-2.00,-1.00,2.00,0.00,-2.00,-1.00,-2.00,-1.00,-2.00
O_2_rep,O_0,12529,-2.00,-2.00,-2.00,-2.00,-1.00,2.00,0.00,-2.00,-1.00,-2.00,-1.00,-1.00
O_2dag_rep,O_0,8652529,1.00,-2.00,-2.00,-2.00,-1.00,2.00,0.00,-2.00,-1.00,-2.00,-1.00,-1.00
O_inf_rep,O_inf,185328,-2.00,-2.00,-2.00,2.00,-1.00,2.00,0.00,-2.00,-1.00,-2.00,-1.00,-2.00
O_inf_T_network,O_inf,13145330,2.00,-2.00,-2.00,2.00,-1.00,2.00,0.00,-2.00,-1.00,-2.00,-1.00,1.00
O_inf_T_odot,O_inf,16601330,2.00,2.00,-2.00,2.00,-1.00,2.00,0.00,-2.00,-1.00,-2.00,-1.00,1.00
min_o2dag,O_0,8652529,1.00,-2.00,-2.00,-2.00,-1.00,2.00,0.00,-2.00,-1.00,-2.00,-1.00,-1.00
min_oinf,O_inf,8825329,1.00,-2.00,-2.00,2.00,-1.00,2.00,0.00,-2.00,-1.00,-2.00,-1.00,-1.00
oinf1,O_inf,16822894,2.00,2.00,-1.00,2.00,0.00,-1.00,-1.00,2.00,-1.00,2.00,1.00,1.00
oinf2,O_inf,16834414,2.00,2.00,-1.00,2.00,1.00,-2.00,-1.00,2.00,-1.00,2.00,1.00,1.00
oinf3,O_inf,15112175,2.00,0.00,-1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,2.00
oinf4,O_inf,16840158,2.00,2.00,-1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,1.00,0.00,1.00
oinf5,O_inf,17271934,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
o1_min,O_0,12528,-2.00,-2.00,-2.00,-2.00,-1.00,2.00,0.00,-2.00,-1.00,-2.00,-1.00,-2.00
o2_min,O_0,4332529,-1.00,-2.00,-2.00,-2.00,-1.00,2.00,0.00,-2.00,-1.00,-2.00,-1.00,-1.00
o2dag_min,O_0,8652529,1.00,-2.00,-2.00,-2.00,-1.00,2.00,0.00,-2.00,-1.00,-2.00,-1.00,-1.00
assembly_description_crawler,O_0,16709854,2.00,2.00,-1.00,-1.00,1.00,0.00,-1.00,-2.00,-1.00,2.00,1.00,1.00
holistic_description_crawler,O_inf,16840174,2.00,2.00,-1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
book_of_types,O_0,11566654,1.00,1.00,-1.00,0.00,1.00,-1.00,-1.00,1.00,-1.00,2.00,1.00,1.00
embed_onehot,O_0,876480,-2.00,-1.00,-2.00,-2.00,-1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
embed_bpe_tied,O_inf,6041816,-1.00,-1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,-2.00,1.00,-2.00
embed_byte_tied,O_inf,6041816,-1.00,-1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,-2.00,1.00,-2.00
embed_holographic,O_inf,17056150,2.00,2.00,1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,-1.00,1.00,1.00
attn_dense,O_0,7249012,-1.00,1.00,-1.00,0.00,1.00,0.00,-1.00,-2.00,-1.00,-2.00,0.00,-2.00
attn_causal_seq,O_0,7683416,-1.00,1.00,2.00,0.00,1.00,0.00,1.00,1.00,-1.00,-2.00,1.00,-2.00
attn_asymmetric,O_inf,7769818,-1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,-2.00,1.00,1.00
attn_sparse_moe,O_1,6373688,-1.00,0.00,-1.00,0.00,0.00,1.00,-1.00,-1.00,-2.00,-2.00,1.00,-2.00
attn_cross,O_0,6592149,-1.00,0.00,1.00,0.00,0.00,1.00,1.00,2.00,-1.00,-1.00,1.00,-1.00
depth_stacked_12,O_inf,6041818,-1.00,-1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,-2.00,1.00,1.00
depth_stacked_96,O_inf,6039898,-1.00,-1.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,-2.00,1.00,1.00
depth_universal,O_inf,7769854,-1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,2.00,1.00,1.00
depth_recurrent,O_inf,5177853,-1.00,-2.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,2.00,1.00,-1.00
depth_state_space,O_0,7033534,-1.00,1.00,-2.00,0.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
ffn_standard_relu,O_1,5943848,-1.00,-1.00,2.00,0.00,0.00,1.00,1.00,1.00,-2.00,-2.00,1.00,-2.00
ffn_swiglu,O_0,5955416,-1.00,-1.00,2.00,0.00,1.00,0.00,1.00,1.00,-1.00,-2.00,1.00,-2.00
ffn_hamiltonian,O_inf,7769818,-1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,-2.00,1.00,1.00
ffn_moe_expert,O_1,6373688,-1.00,0.00,-1.00,0.00,0.00,1.00,-1.00,-1.00,-2.00,-2.00,1.00,-2.00
ffn_none,O_inf,6041818,-1.00,-1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,-2.00,1.00,1.00
train_adam_standard,O_1,5943848,-1.00,-1.00,2.00,0.00,0.00,1.00,1.00,1.00,-2.00,-2.00,1.00,-2.00
train_adam_slow,O_inf,7769816,-1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,-2.00,1.00,-2.00
train_warmup_only,O_0,5958296,-1.00,-1.00,2.00,0.00,1.00,1.00,1.00,1.00,-1.00,-2.00,1.00,-2.00
train_sgd_aggressive,O_0,5198120,-1.00,-1.00,-2.00,-2.00,-1.00,2.00,1.00,1.00,2.00,-2.00,1.00,-2.00
train_mbt_grokking,O_inf,7766974,-1.00,1.00,2.00,2.00,1.00,-1.00,1.00,1.00,-1.00,2.00,1.00,1.00
llm_grammar_optimal,O_0,7683454,-1.00,1.00,2.00,0.00,1.00,0.00,1.00,1.00,-1.00,2.00,1.00,1.00
ouroboric_lm_v1,O_inf,7769854,-1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,2.00,1.00,1.00
llm_s_onenone,O_inf,7769846,-1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,2.00,-1.00,1.00
llm_s_nn,O_inf,7769850,-1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,2.00,0.00,1.00
llm_s_nm,O_inf,7769854,-1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,2.00,1.00,1.00
llm_h0,O_inf,7769818,-1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,-2.00,1.00,1.00
llm_hinf,O_inf,7769854,-1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,2.00,1.00,1.00
llm_omega0,O_inf,7769852,-1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,2.00,1.00,-2.00
llm_omegaZ,O_inf,7769854,-1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,2.00,1.00,1.00
llm_omegaNA,O_inf,7769855,-1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,2.00,1.00,2.00
data_internet_text,O_inf,4648760,-1.00,-2.00,-1.00,0.00,0.00,2.00,-1.00,-1.00,2.00,-2.00,1.00,-2.00
data_wikipedia,O_1,5511860,-1.00,-1.00,-1.00,0.00,0.00,1.00,1.00,1.00,-2.00,-1.00,1.00,-2.00
data_python_code,O_0,7683430,-1.00,1.00,2.00,0.00,1.00,0.00,1.00,1.00,-1.00,-1.00,1.00,1.00
data_math_proofs,O_inf,5821053,-1.00,-1.00,1.00,2.00,1.00,-1.00,-1.00,1.00,-1.00,2.00,1.00,-1.00
data_byte_raw,O_inf,7769818,-1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,-2.00,1.00,1.00
lm_internet_tensor,O_inf,7667278,-1.00,1.00,2.00,0.00,0.00,0.00,-1.00,1.00,2.00,2.00,1.00,1.00
lm_python_tensor,O_0,7683454,-1.00,1.00,2.00,0.00,1.00,0.00,1.00,1.00,-1.00,2.00,1.00,1.00
lm_byte_tensor,O_inf,7769854,-1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-1.00,2.00,1.00,1.00
lm_math_tensor,O_inf,7767934,-1.00,1.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
llm_grammar_oracle,O_inf,16840174,2.00,2.00,-1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
warm_noisy_cellular_env,O_0,12928,-2.00,-2.00,-2.00,-2.00,-1.00,2.00,0.00,-1.00,2.00,-1.00,0.00,-2.00
mitochondria_compositional,O_0,5684673,-1.00,-1.00,1.00,-1.00,0.00,1.00,1.00,1.00,-2.00,1.00,1.00,-1.00
mitochondria_coherence_claimed,O_0,4872802,-1.00,-2.00,1.00,0.00,1.00,-1.00,1.00,2.00,-1.00,1.00,1.00,1.00
chloroplast_compositional,O_0,5684661,-1.00,-1.00,1.00,-1.00,0.00,1.00,1.00,1.00,-2.00,-1.00,1.00,-1.00
chloroplast_coherence_claimed,O_0,4872790,-1.00,-2.00,1.00,0.00,1.00,-1.00,1.00,2.00,-1.00,-1.00,1.00,1.00
quantum_coherence_event,O_0,8112785,-1.00,2.00,-1.00,0.00,1.00,-1.00,1.00,2.00,-1.00,-1.00,0.00,-1.00
first_law_thermodynamics,O_1,4861928,-1.00,-2.00,1.00,0.00,0.00,1.00,-1.00,1.00,-2.00,-2.00,1.00,-2.00
second_law_thermodynamics,O_0,5031884,-1.00,-2.00,2.00,-1.00,0.00,0.00,-1.00,1.00,-2.00,2.00,1.00,-2.00
probability_measure,O_1,4413840,-1.00,-2.00,-2.00,0.00,-1.00,0.00,0.00,2.00,-2.00,-2.00,-1.00,-2.00
liar_paradox,O_inf,6903914,-1.00,0.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,-1.00,1.00
truthful_statement,O_0,6603441,-1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,-1.00,1.00,1.00,-1.00
false_statement,O_1,314880,-2.00,-2.00,-1.00,0.00,-1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
sic_povm_conjecture_open,O_0,15889050,2.00,1.00,-1.00,0.00,1.00,0.00,-1.00,-2.00,-1.00,2.00,0.00,1.00
stark_unit_mixed_signature_open,O_0,13945046,2.00,-1.00,-2.00,0.00,1.00,0.00,-1.00,-2.00,-1.00,2.00,-1.00,1.00
K19_ray_class_field,O_inf,16840174,2.00,2.00,-1.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
